Price,Gold_Close,Gold_High,Gold_Low,Gold_Open,Gold_Volume,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,DJI_Close,DJI_High,DJI_Low,DJI_Open,DJI_Volume,Oil_USO_Close,Oil_USO_High,Oil_USO_Low,Oil_USO_Open,Oil_USO_Volume,USD_Index_Close,USD_Index_High,USD_Index_Low,USD_Index_Open,USD_Index_Volume,GDX_Close,GDX_High,GDX_Low,GDX_Open,GDX_Volume,Platinum_Close,Platinum_High,Platinum_Low,Platinum_Open,Platinum_Volume,Palladium_Close,Palladium_High,Palladium_Low,Palladium_Open,Palladium_Volume,EUR_USD_Close,EUR_USD_High,EUR_USD_Low,EUR_USD_Open,EUR_USD_Volume,CHF_USD_Close,CHF_USD_High,CHF_USD_Low,CHF_USD_Open,CHF_USD_Volume
2020-09-25,1857.699951171875,1857.699951171875,1856.300048828125,1856.300048828125,4.0,3298.4599609375,3306.8798828125,3228.43994140625,3236.659912109375,3803330000.0,27173.9609375,27239.2890625,26635.380859375,26694.509765625,388900000.0,28.350000381469727,28.559999465942383,28.170000076293945,28.299999237060547,2445200.0,22.778942108154297,22.823520315897884,22.77002816709033,22.796773391251733,1410500.0,35.919960021972656,36.144344485965206,35.33095749112357,35.71427812698872,15107500.0,841.0999755859375,841.0999755859375,841.0999755859375,841.0999755859375,4.0,2207.699951171875,2207.699951171875,2207.699951171875,2207.699951171875,1.0,1.1673243045806885,1.168510913848877,1.1613458395004272,1.1673650741577148,0.0,0.9267399907112122,0.9295300245285034,0.9248999953269958,0.9267299771308899,0.0
2020-09-28,1872.800048828125,1872.800048828125,1872.800048828125,1872.800048828125,10455.0,3351.60009765625,3360.739990234375,3332.909912109375,3333.89990234375,3950910000.0,27584.060546875,27722.599609375,27362.140625,27362.140625,401860000.0,28.690000534057617,28.860000610351562,28.299999237060547,28.5,2428800.0,22.707618713378906,22.73436563806879,22.67195784761048,22.68978913073707,756400.0,36.340675354003906,36.611805516420716,35.87321103251413,36.387421072858935,17378100.0,881.9000244140625,881.9000244140625,881.9000244140625,881.9000244140625,6528.0,2258.5,2258.5,2258.5,2258.5,0.0,1.1635348796844482,1.167965054512024,1.1616694927215576,1.1635076999664307,0.0,0.9281100034713745,0.9294300079345703,0.9247999787330627,0.9282199740409851,0.0
2020-09-29,1894.300048828125,1895.4000244140625,1872.4000244140625,1876.5,3283.0,3335.469970703125,3357.919921875,3327.5400390625,3350.919921875,3661590000.0,27452.66015625,27605.599609375,27338.08984375,27560.240234375,303820000.0,27.700000762939453,28.31999969482422,27.280000686645508,28.309999465942383,5337100.0,22.600635528564453,22.663043322096062,22.600635528564453,22.645212038091362,1239000.0,36.80813980102539,37.041871962567406,36.40612019785554,36.52766192046892,16825400.0,887.5,889.2000122070312,871.5,880.0999755859375,2922.0,2320.10009765625,2320.10009765625,2320.10009765625,2320.10009765625,0.0,1.167883276939392,1.1741636991500854,1.1666569709777832,1.1677740812301636,0.0,0.923740029335022,0.9245399832725525,0.9192299842834473,0.9237189888954163,0.0
2020-09-30,1887.5,1899.699951171875,1879.800048828125,1893.0,600.0,3363.0,3393.56005859375,3340.469970703125,3341.2099609375,4738640000.0,27781.69921875,28026.330078125,27511.060546875,27514.640625,452550000.0,28.290000915527344,28.559999465942383,27.889999389648438,27.940000534057617,3445400.0,22.600635528564453,22.689790248103108,22.556057318552707,22.645212038091362,1218000.0,36.611812591552734,36.94838753870272,36.050856723949714,36.555715578204264,17573000.0,901.0,904.4000244140625,866.0,884.0,204.0,2321.300048828125,2321.300048828125,2321.300048828125,2321.300048828125,0.0,1.1742050647735596,1.1756407022476196,1.1686065196990967,1.1742740869522095,0.0,0.919439971446991,0.9242900013923645,0.9161499738693237,0.9193800091743469,0.0
2020-10-01,1908.4000244140625,1909.5999755859375,1882.5,1884.0999755859375,730.0,3380.800048828125,3397.179931640625,3361.389892578125,3385.8701171875,4076340000.0,27816.900390625,28041.4609375,27669.259765625,27940.630859375,373450000.0,27.510000228881836,27.860000610351562,26.770000457763672,27.760000228881836,6557100.0,22.564971923828125,22.627379714492463,22.564971923828125,22.58280320701358,915800.0,36.9951286315918,37.341051254391786,36.6118080045783,36.97642962948504,21847900.0,898.2000122070312,908.4000244140625,894.5999755859375,896.0,105.0,2319.0,2319.0,2319.0,2319.0,0.0,1.1726078987121582,1.1767003536224365,1.1718108654022217,1.1723741292953491,0.0,0.9207000136375427,0.9213700294494629,0.9162999987602234,0.9207000136375427,0.0
2020-10-02,1900.199951171875,1913.0,1893.9000244140625,1893.9000244140625,530.0,3348.419921875,3369.10009765625,3323.68994140625,3338.93994140625,3975180000.0,27682.810546875,27861.4296875,27382.939453125,27536.390625,392770000.0,26.350000381469727,26.889999389648438,26.09000015258789,26.25,8583300.0,22.61846351623535,22.627377456453775,22.582800953423288,22.61846351623535,1354000.0,36.434173583984375,36.99512939285,36.237835841058356,36.56506303495502,16693900.0,883.4000244140625,890.4000244140625,880.9000244140625,890.0999755859375,137.0,2315.800048828125,2315.800048828125,2315.800048828125,2315.800048828125,0.0,1.1744946241378784,1.1747002601623535,1.1697137355804443,1.1744118928909302,0.0,0.9189800024032593,0.9217100143432617,0.9179999828338623,0.9186999797821045,0.0
2020-10-05,1912.5,1915.5999755859375,1884.699951171875,1898.9000244140625,1360.0,3408.60009765625,3409.570068359375,3367.27001953125,3367.27001953125,3692720000.0,28148.640625,28162.640625,27825.419921875,27825.419921875,318210000.0,27.93000030517578,28.15999984741211,27.440000534057617,27.579999923706055,7854900.0,22.520395278930664,22.52931092046899,22.48473271277736,22.52931092046899,1047100.0,36.9951286315918,37.37844925860529,36.5276642783329,36.621155722396686,19579800.0,897.2000122070312,905.5,875.4000244140625,880.7000122070312,51.0,2369.199951171875,2369.199951171875,2369.199951171875,2369.199951171875,0.0,1.1720443964004517,1.1796625852584839,1.1719304323196411,1.172195553779602,0.0,0.917900025844574,0.9185500144958496,0.9143999814987183,0.9180600047111511,0.0
2020-10-06,1901.0999755859375,1918.0,1874.4000244140625,1906.5999755859375,968.0,3360.969970703125,3431.56005859375,3354.5400390625,3408.739990234375,4453390000.0,27772.759765625,28354.48046875,27728.029296875,28214.240234375,435030000.0,28.389999389648438,28.90999984741211,28.309999465942383,28.65999984741211,6288700.0,22.582801818847656,22.60063310093702,22.484731467840795,22.484731467840795,2283000.0,35.6301383972168,37.453250334909576,35.59274038794288,37.27561157409374,26692000.0,863.9000244140625,900.0,856.7000122070312,900.0,89.0,2382.0,2382.0,2382.0,2382.0,0.0,1.1792453527450562,1.1807351112365723,1.1767336130142212,1.178828239440918,0.0,0.9150500297546387,0.9153199791908264,0.9132800102233887,0.9150000214576721,0.0
2020-10-07,1883.5999755859375,1889.800048828125,1873.0999755859375,1874.0999755859375,50.0,3419.43994140625,3426.260009765625,3384.56005859375,3384.56005859375,3814750000.0,28303.4609375,28369.66015625,27971.359375,27971.359375,328750000.0,28.389999389648438,28.40999984741211,27.889999389648438,28.15999984741211,5526200.0,22.556055068969727,22.57388635119606,22.538225487228065,22.564970710082893,1158500.0,35.854515075683594,36.284584998483616,35.66753218438885,35.994755810624696,22049800.0,861.2000122070312,869.2000122070312,854.4000244140625,859.5,176.0,2372.89990234375,2372.89990234375,2372.89990234375,2372.89990234375,0.0,1.1737639904022217,1.178139328956604,1.172540545463562,1.173736572265625,0.0,0.917639970779419,0.91839998960495,0.9158999919891357,0.9172999858856201,0.0
2020-10-08,1888.5999755859375,1893.0,1882.699951171875,1893.0,348.0,3446.830078125,3447.280029296875,3428.14990234375,3434.280029296875,3867640000.0,28425.509765625,28459.130859375,28265.560546875,28348.859375,314750000.0,29.139999389648438,29.200000762939453,28.75,28.989999771118164,6567400.0,22.547142028808594,22.600634177139238,22.538226387339364,22.55605596979309,885300.0,36.434173583984375,36.621156475959545,35.97605693911708,36.209789120556096,18446600.0,858.2000122070312,863.5,857.4000244140625,863.5,12.0,2393.800048828125,2393.800048828125,2393.800048828125,2393.800048828125,0.0,1.176747441291809,1.1781338453292847,1.173529863357544,1.1765536069869995,0.0,0.9167760014533997,0.9196100234985352,0.9157900214195251,0.9170200228691101,0.0
2020-10-09,1919.5,1929.0999755859375,1905.0999755859375,1909.300048828125,580.0,3477.139892578125,3482.340087890625,3458.070068359375,3459.669921875,3944090000.0,28586.900390625,28676.2890625,28440.630859375,28533.609375,324050000.0,28.690000534057617,29.25,28.59000015258789,28.989999771118164,4596400.0,22.413408279418945,22.46690212625854,22.39557869762375,22.440155202838742,1993200.0,38.12638854980469,38.145087550459365,37.23820920076071,37.3130016369097,29936400.0,887.9000244140625,892.5,870.0,870.0,133.0,2454.0,2454.0,2454.0,2454.0,0.0,1.1767003536224365,1.1824523210525513,1.1758756637573242,1.1767059564590454,0.0,0.916700005531311,0.9172000288963318,0.9100199937820435,0.9169399738311768,0.0
2020-10-12,1922.5,1926.5,1921.5999755859375,1924.0,96.0,3534.219970703125,3549.85009765625,3499.610107421875,3500.02001953125,3435760000.0,28837.51953125,28957.900390625,28659.669921875,28671.119140625,493680000.0,28.06999969482422,28.399999618530273,27.729999542236328,28.399999618530273,4553100.0,22.38666343688965,22.41340866027924,22.38666343688965,22.404493018987807,676000.0,38.0235481262207,38.34142402361181,37.72437123061377,38.032899410347746,14011300.0,870.0,888.0,870.0,884.0,12.0,2416.39990234375,2416.39990234375,2416.39990234375,2416.39990234375,0.0,1.181683897972107,1.182732105255127,1.1788004636764526,1.1813349723815918,0.0,0.9104499816894531,0.9121900200843811,0.9085000157356262,0.9106799960136414,0.0
2020-10-13,1888.5,1922.199951171875,1887.0,1921.9000244140625,191.0,3511.929931640625,3534.010009765625,3500.860107421875,3534.010009765625,3611100000.0,28679.810546875,28808.83984375,28604.349609375,28764.94921875,526110000.0,28.459999084472656,28.649999618530273,28.270000457763672,28.459999084472656,3624000.0,22.520395278930664,22.52931092046899,22.47581707123904,22.48473271277736,12537500.0,37.630882263183594,37.86461445115368,36.892287693245294,37.49064152381348,20018100.0,867.2000122070312,874.4000244140625,861.5,870.0,99.0,2335.10009765625,2335.10009765625,2335.10009765625,2335.10009765625,0.0,1.1816140413284302,1.1814186573028564,1.1735711097717285,1.1814186573028564,0.0,0.9090099930763245,0.914900004863739,0.9089630246162415,0.909089982509613,0.0
2020-10-14,1901.300048828125,1910.800048828125,1882.5,1889.699951171875,33.0,3488.669921875,3527.93994140625,3480.550048828125,3515.469970703125,3858510000.0,28514.0,28792.560546875,28461.73046875,28731.30078125,370800000.0,28.979999542236328,29.049999237060547,28.799999237060547,28.889999389648438,3190200.0,22.466903686523438,22.493648911315944,22.44015676124614,22.475817627797746,879300.0,38.294677734375,38.6499516300648,37.88331040063461,38.10769128577669,19323100.0,858.0999755859375,875.2000122070312,853.5999755859375,875.2000122070312,79.0,2357.10009765625,2357.10009765625,2357.10009765625,2357.10009765625,0.0,1.1742188930511475,1.177024483680725,1.1721680164337158,1.1743981838226318,0.0,0.9151800274848938,0.916159987449646,0.9113399982452393,0.9151700139045715,0.0
2020-10-15,1903.199951171875,1906.300048828125,1889.5999755859375,1897.300048828125,254.0,3483.340087890625,3489.080078125,3440.889892578125,3453.719970703125,3724550000.0,28494.19921875,28535.849609375,28181.5390625,28323.400390625,328940000.0,28.940000534057617,28.950000762939453,28.010000228881836,28.06999969482422,5276500.0,22.57388687133789,22.60063379529368,22.556055588700694,22.57388687133789,1417200.0,37.67762756347656,38.023550199167786,37.38780193619612,37.57478483129184,18523900.0,856.2999877929688,856.2999877929688,849.2999877929688,852.0,178.0,2357.89990234375,2357.89990234375,2357.89990234375,2357.89990234375,0.0,1.1743981838226318,1.1760554313659668,1.1690163612365723,1.1747568845748901,0.0,0.913320004940033,0.9154700040817261,0.9125000238418579,0.913100004196167,0.0
2020-10-16,1900.800048828125,1900.800048828125,1898.5,1898.5,53.0,3483.81005859375,3515.760009765625,3480.449951171875,3493.5,4688030000.0,28606.310546875,28842.900390625,28570.720703125,28570.720703125,356140000.0,28.719999313354492,28.8700008392334,28.329999923706055,28.59000015258789,2516700.0,22.547142028808594,22.55605596979309,22.5203951044009,22.538226387339364,951300.0,37.238216400146484,37.88331599833831,37.238216400146484,37.78047325808953,13548800.0,864.2999877929688,868.2000122070312,853.5,856.4000244140625,22.0,2333.10009765625,2333.10009765625,2333.10009765625,2333.10009765625,0.0,1.1707134246826172,1.1746740341186523,1.169494867324829,1.1705764532089233,0.0,0.9143000245094299,0.9161900281906128,0.9122200012207031,0.9144999980926514,0.0
2020-10-19,1906.4000244140625,1907.800048828125,1899.5,1907.300048828125,43.0,3426.919921875,3502.419921875,3419.929931640625,3493.659912109375,4091080000.0,28195.419921875,28711.9296875,28139.400390625,28633.55078125,358700000.0,28.59000015258789,29.010000228881836,28.59000015258789,28.829999923706055,2803000.0,22.47581672668457,22.493648009487867,22.43124022016105,22.4401558615627,545900.0,36.611812591552734,37.705681169790175,36.59311358710325,37.69632988433021,15292600.0,858.5999755859375,873.5999755859375,851.7000122070312,863.0999755859375,58.0,2348.300048828125,2348.300048828125,2348.300048828125,2348.300048828125,0.0,1.1715501546859741,1.1795234680175781,1.1704941987991333,1.1715638637542725,0.0,0.9151099920272827,0.9164400100708008,0.9090499877929688,0.9151099920272827,0.0
2020-10-20,1910.4000244140625,1910.4000244140625,1896.0999755859375,1901.300048828125,329.0,3443.1201171875,3476.929931640625,3435.64990234375,3439.3798828125,3917850000.0,28308.7890625,28575.029296875,28243.0390625,28245.849609375,350220000.0,29.049999237060547,29.309999465942383,28.459999084472656,28.479999542236328,4391800.0,22.40449333190918,22.440155897573003,22.37774810814604,22.422324614741093,1538500.0,36.89228820800781,37.12602039923919,36.43417511041763,36.73335202987617,15671900.0,872.4000244140625,872.4000244140625,848.4000244140625,851.0999755859375,51.0,2408.5,2408.5,2408.5,2408.5,5.0,1.176885962486267,1.1839923858642578,1.1762629747390747,1.1768028736114502,0.0,0.9105700254440308,0.9108700156211853,0.9053999781608582,0.9106600284576416,0.0
2020-10-21,1924.5999755859375,1927.300048828125,1913.5999755859375,1913.5999755859375,1202.0,3435.56005859375,3464.860107421875,3433.06005859375,3439.909912109375,4103960000.0,28210.8203125,28450.640625,28196.390625,28270.66015625,299420000.0,28.100000381469727,28.780000686645508,27.93000030517578,28.610000610351562,5165700.0,22.28859519958496,22.333171709790186,22.252932631032888,22.333171709790186,1624000.0,37.32235336303711,37.78047001211165,37.09797246401822,37.17276490820115,18089400.0,889.0999755859375,889.0999755859375,887.5999755859375,889.0999755859375,18.0,2419.800048828125,2419.800048828125,2401.0,2406.0,14.0,1.1829839944839478,1.1882128715515137,1.1829279661178589,1.1829279661178589,0.0,0.9067000150680542,0.9068300127983093,0.902999997138977,0.9068300127983093,0.0
2020-10-22,1901.0999755859375,1924.300048828125,1898.199951171875,1924.300048828125,899.0,3453.489990234375,3460.530029296875,3415.340087890625,3438.5,4172060000.0,28363.66015625,28421.310546875,28040.1796875,28197.419921875,330320000.0,28.510000228881836,28.75,28.280000686645508,28.299999237060547,3235600.0,22.377748489379883,22.377748489379883,22.32425634045757,22.32425634045757,1276100.0,36.639854431152344,36.873586605910454,36.07889863832086,36.78009516259519,19750700.0,879.0,879.0,879.0,879.0,0.0,2388.60009765625,2388.60009765625,2388.60009765625,2388.60009765625,14.0,1.1853959560394287,1.1869436502456665,1.1813349723815918,1.1851290464401245,0.0,0.9057899713516235,0.9078500270843506,0.9053999781608582,0.9059799909591675,0.0
2020-10-23,1902.0,1913.300048828125,1896.199951171875,1899.9000244140625,287.0,3465.389892578125,3466.4599609375,3440.449951171875,3464.89990234375,3651600000.0,28335.5703125,28436.51953125,28149.8203125,28409.650390625,347300000.0,27.8799991607666,28.559999465942383,27.780000686645508,28.549999237060547,3986200.0,22.324254989624023,22.377747135309544,22.31533934859566,22.31533934859566,481500.0,36.2939338684082,36.621157505029934,35.96671023178648,36.602462068483106,14497700.0,901.7000122070312,918.5,901.7000122070312,915.5,31.0,2391.39990234375,2391.39990234375,2391.39990234375,2391.39990234375,14.0,1.1815024614334106,1.1859582662582397,1.1788004636764526,1.181404709815979,0.0,0.9075999855995178,0.9091100096702576,0.903439998626709,0.9076200127601624,0.0
2020-10-26,1902.699951171875,1907.0,1893.5,1895.5,242.0,3400.969970703125,3441.419921875,3364.860107421875,3441.419921875,4002210000.0,27685.380859375,28185.8203125,27370.16015625,28185.8203125,404150000.0,27.110000610351562,27.459999084472656,26.950000762939453,27.329999923706055,4646700.0,22.40449333190918,22.40449333190918,22.368832466730083,22.368832466730083,368300.0,35.723628997802734,36.61181208118495,35.686230989425084,36.01345821302399,17881900.0,872.5,872.9000244140625,872.5,872.9000244140625,4.0,2361.89990234375,2361.89990234375,2361.89990234375,2361.89990234375,14.0,1.1848480701446533,1.1851009130477905,1.1804006099700928,1.1848341226577759,0.0,0.9045600295066833,0.9079200029373169,0.9041000008583069,0.9045600295066833,0.0
2020-10-27,1908.800048828125,1908.800048828125,1904.4000244140625,1904.5999755859375,176.0,3390.679931640625,3409.510009765625,3388.7099609375,3403.14990234375,3962400000.0,27463.189453125,27707.689453125,27457.9609375,27651.1796875,366400000.0,27.690000534057617,27.950000762939453,27.229999542236328,27.309999465942383,3037200.0,22.35991668701172,22.36883232837253,22.324255822053196,22.3420854042901,181800.0,36.30328369140625,36.33133041156734,35.611434873515854,35.77972232742244,14636800.0,882.0999755859375,884.5,879.2999877929688,881.4000244140625,120.0,2347.300048828125,2347.300048828125,2347.300048828125,2347.300048828125,14.0,1.1809443235397339,1.183800458908081,1.179940938949585,1.1809443235397339,0.0,0.9078999757766724,0.9097099900245667,0.906000018119812,0.9078999757766724,0.0
2020-10-28,1876.199951171875,1876.199951171875,1870.9000244140625,1870.9000244140625,277.0,3271.030029296875,3342.47998046875,3268.889892578125,3342.47998046875,5139970000.0,26519.94921875,27102.140625,26497.390625,27102.140625,496150000.0,26.309999465942383,26.559999465942383,26.09000015258789,26.440000534057617,7011000.0,22.502561569213867,22.529308490944498,22.466900707390923,22.49364592863699,648700.0,34.14360046386719,35.415104212180744,33.97531299326861,35.26551574570093,38818900.0,870.2999877929688,870.2999877929688,854.7000122070312,854.7000122070312,15.0,2244.300048828125,2244.300048828125,2244.300048828125,2244.300048828125,0.0,1.1784114837646484,1.178828239440918,1.1719304323196411,1.17816162109375,0.0,0.9088749885559082,0.9125999808311462,0.9083999991416931,0.9089199900627136,0.0
2020-10-29,1865.5999755859375,1879.800048828125,1858.800048828125,1876.0999755859375,240.0,3310.110107421875,3341.050048828125,3259.820068359375,3277.169921875,4911860000.0,26659.109375,26891.890625,26290.779296875,26480.98046875,419770000.0,25.600000381469727,25.739999771118164,24.75,24.920000076293945,8401400.0,22.591716766357422,22.654124551269717,22.556054203273483,22.556054203273483,1219600.0,34.54561233520508,34.85413691731833,33.66677717243191,33.71352645540716,22332000.0,845.4000244140625,871.0,845.4000244140625,871.0,90.0,2191.39990234375,2191.39990234375,2191.39990234375,2191.39990234375,0.0,1.1748672723770142,1.1759172677993774,1.165623426437378,1.1747430562973022,0.0,0.9105899930000305,0.917110025882721,0.9088000059127808,0.9106000065803528,0.0
2020-10-30,1877.4000244140625,1886.5999755859375,1862.800048828125,1862.800048828125,725.0,3269.9599609375,3304.929931640625,3233.93994140625,3293.590087890625,4843930000.0,26501.599609375,26639.1796875,26143.76953125,26572.26953125,504820000.0,25.25,25.399999618530273,24.959999084472656,25.309999465942383,5424500.0,22.61846351623535,22.645208737859807,22.55605403131424,22.57388531272027,608500.0,35.050479888916016,35.12527233324656,34.11555115272852,34.90089143378482,27645700.0,844.5999755859375,845.7999877929688,840.2999877929688,842.7999877929688,32.0,2210.300048828125,2210.300048828125,2210.300048828125,2210.300048828125,0.0,1.1678695678710938,1.1703435182571411,1.1643069982528687,1.1676785945892334,0.0,0.9153100252151489,0.9168499708175659,0.9136000275611877,0.9154499769210815,0.0
2020-11-02,1890.4000244140625,1894.699951171875,1872.9000244140625,1872.9000244140625,190.0,3310.239990234375,3330.139892578125,3279.739990234375,3296.199951171875,4314690000.0,26925.05078125,27043.48046875,26691.279296875,26691.279296875,379990000.0,26.260000228881836,26.290000915527344,25.139999389648438,25.15999984741211,5385100.0,22.64521026611328,22.671957190027392,22.62737898350387,22.66304154872269,1713500.0,36.11629867553711,36.172392118096276,35.21876436341875,35.61143629368368,27180400.0,855.7999877929688,855.7999877929688,843.9000244140625,844.5,45.0,2214.300048828125,2214.300048828125,2214.300048828125,2214.300048828125,0.0,1.1642121076583862,1.1656994819641113,1.162439227104187,1.164252758026123,0.0,0.9171599745750427,0.9203000068664551,0.9164999723434448,0.917169988155365,0.0
2020-11-03,1908.5,1908.5,1891.5,1891.5,712.0,3369.159912109375,3389.489990234375,3336.25,3336.25,4241380000.0,27480.029296875,27640.2109375,27138.689453125,27138.689453125,350980000.0,26.719999313354492,27.010000228881836,26.450000762939453,26.940000534057617,7241300.0,22.520395278930664,22.52931092046899,22.44907184710881,22.493648354315688,6207800.0,36.80813980102539,37.05122324625215,36.31262875982664,36.555708638583646,20418900.0,871.4000244140625,871.4000244140625,868.0999755859375,868.0999755859375,4.0,2292.39990234375,2292.39990234375,2292.39990234375,2292.39990234375,0.0,1.1642799377441406,1.1741995811462402,1.163805603981018,1.1642799377441406,0.0,0.9187729954719543,0.9191499948501587,0.9115999937057495,0.9188299775123596,0.0
2020-11-04,1894.5999755859375,1907.0,1885.300048828125,1893.800048828125,782.0,3443.43994140625,3486.25,3405.169921875,3406.4599609375,4790400000.0,27847.66015625,28301.5,27512.830078125,27512.830078125,447860000.0,27.440000534057617,27.6299991607666,26.690000534057617,27.1200008392334,5982500.0,22.48473358154297,22.55605701612062,22.45798835637936,22.52931179095701,1126600.0,35.96670913696289,36.95773130140501,35.90126441163068,36.854888571177234,24981300.0,866.7000122070312,866.7000122070312,849.0,849.5,14.0,2302.300048828125,2302.300048828125,2302.300048828125,2302.300048828125,0.0,1.176221489906311,1.176885962486267,1.1607661247253418,1.1764568090438843,0.0,0.9106400012969971,0.9192600250244141,0.9092000126838684,0.9102699756622314,0.0
2020-11-05,1945.300048828125,1948.0,1901.699951171875,1901.699951171875,135.0,3510.449951171875,3529.050048828125,3485.739990234375,3485.739990234375,4858150000.0,28390.1796875,28495.05078125,28083.369140625,28083.369140625,390140000.0,27.15999984741211,27.700000762939453,27.079999923706055,27.40999984741211,5115000.0,22.270761489868164,22.351000559886867,22.244016266851716,22.29750841336929,1556800.0,38.53776168823242,38.80888829742948,37.275605818646476,37.28495710275632,51803600.0,896.7999877929688,896.7999877929688,896.7999877929688,896.7999877929688,0.0,2378.300048828125,2378.300048828125,2378.300048828125,2378.300048828125,0.0,1.17326819896698,1.1856770515441895,1.1712756156921387,1.1729930639266968,0.0,0.9114000201225281,0.9125199913978577,0.9045699834823608,0.9116899967193604,0.0
2020-11-06,1950.300048828125,1958.800048828125,1940.800048828125,1940.800048828125,304.0,3509.43994140625,3521.580078125,3484.340087890625,3508.340087890625,4842460000.0,28323.400390625,28431.9609375,28189.5,28399.130859375,326710000.0,26.469999313354492,26.8700008392334,26.200000762939453,26.829999923706055,5117700.0,22.190521240234375,22.26184466529459,22.172691659332763,22.217268162313676,3497000.0,38.7247428894043,39.08936805796972,38.32272685190454,38.93042833324073,21921500.0,896.0,896.0,890.0,891.0,4.0,2495.199951171875,2495.199951171875,2495.199951171875,2495.199951171875,0.0,1.1817537546157837,1.1890605688095093,1.1796208620071411,1.1814186573028564,0.0,0.9041699767112732,0.9055200219154358,0.8984599709510803,0.9044299721717834,0.0
2020-11-09,1853.199951171875,1963.199951171875,1847.0999755859375,1955.5999755859375,745.0,3550.5,3645.989990234375,3547.47998046875,3583.0400390625,8570510000.0,29157.970703125,29933.830078125,29130.66015625,29467.900390625,673310000.0,28.06999969482422,28.81999969482422,28.059999465942383,28.59000015258789,9840300.0,22.33316993713379,22.368832502855206,22.163777851411247,22.163777851411247,1846300.0,36.35002899169922,36.85488778108604,35.55533745382021,36.84554006329757,43551200.0,864.5999755859375,884.4000244140625,847.5,884.4000244140625,46.0,2494.60009765625,2494.60009765625,2494.60009765625,2494.60009765625,15.0,1.1893010139465332,1.1919234991073608,1.179746150970459,1.1893151998519897,0.0,0.8993200063705444,0.9135900139808655,0.8984100222587585,0.8992599844932556,0.0
2020-11-10,1875.4000244140625,1885.300048828125,1871.199951171875,1879.300048828125,276.0,3545.530029296875,3557.219970703125,3511.909912109375,3543.260009765625,6037470000.0,29420.919921875,29478.859375,29126.990234375,29254.169921875,526980000.0,28.90999984741211,28.969999313354492,28.469999313354492,28.65999984741211,6602400.0,22.33316993713379,22.34208557856414,22.288593430466747,22.288593430466747,734400.0,35.11592102050781,36.5183139812338,35.07852301893572,36.490263696819866,33309900.0,890.0,890.0,890.0,890.0,0.0,2467.199951171875,2467.199951171875,2467.199951171875,2467.199951171875,25.0,1.182732105255127,1.184356927871704,1.178078293800354,1.1823265552520752,0.0,0.9126899838447571,0.9174699783325195,0.9115300178527832,0.9127699732780457,0.0
2020-11-11,1860.699951171875,1878.800048828125,1855.5,1878.800048828125,222.0,3572.659912109375,3581.159912109375,3557.0,3563.219970703125,4635560000.0,29397.630859375,29593.109375,29281.220703125,29524.349609375,376700000.0,29.040000915527344,29.75,28.920000076293945,29.700000762939453,6376600.0,22.35991668701172,22.422324476052673,22.35991668701172,22.395579252454958,495700.0,34.73260498046875,34.83544414858875,34.339933045348936,34.6578089675049,22360800.0,865.0999755859375,870.0,865.0999755859375,870.0,2.0,2312.89990234375,2312.89990234375,2312.89990234375,2312.89990234375,25.0,1.1818794012069702,1.1832919120788574,1.1747292280197144,1.1819632053375244,0.0,0.9149799942970276,0.919160008430481,0.9136999845504761,0.9149900078773499,0.0
2020-11-12,1872.5999755859375,1878.5,1866.5999755859375,1869.0,220.0,3537.010009765625,3569.02001953125,3518.580078125,3562.669921875,4909660000.0,29080.169921875,29311.830078125,28902.130859375,29231.91015625,369320000.0,28.65999984741211,29.440000534057617,28.6200008392334,29.209999084472656,6070900.0,22.35991668701172,22.38666361109415,22.33316976292929,22.37774796973334,497400.0,35.050479888916016,35.602087985925436,34.95698487541521,35.059827607031046,21186100.0,881.0999755859375,881.0999755859375,881.0999755859375,881.0999755859375,2.0,2338.39990234375,2338.39990234375,2338.39990234375,2338.39990234375,25.0,1.1780297756195068,1.182300090789795,1.1759587526321411,1.1778701543807983,0.0,0.9165869951248169,0.9172000288963318,0.9132000207901001,0.9166899919509888,0.0
2020-11-13,1885.699951171875,1890.0999755859375,1876.800048828125,1877.0,240.0,3585.14990234375,3593.659912109375,3552.570068359375,3552.570068359375,4719580000.0,29479.810546875,29559.25,29203.900390625,29203.900390625,348810000.0,28.1299991607666,28.56999969482422,28.059999465942383,28.520000457763672,4367600.0,22.315340042114258,22.342085265545887,22.306424400808815,22.33316962424044,1036000.0,35.53664016723633,35.85451608443879,35.368356273630454,35.845168366199076,19264300.0,893.4000244140625,893.4000244140625,893.4000244140625,893.4000244140625,2.0,2326.300048828125,2326.300048828125,2326.300048828125,2326.300048828125,25.0,1.1803393363952637,1.1833899021148682,1.1799688339233398,1.1805260181427002,0.0,0.9148200154304504,0.9157699942588806,0.9127500057220459,0.9146000146865845,0.0
